6 1.2 36.3766345063 33.9013240545
7 1.2 32.5949924626 107.614535072
8 1.2 145.75899678 170.600267222
9 1.2 140.330728586 115.158043236
10 1.2 79.6627845334 125.808559485
11 1.2 112.79678439 45.6908942989
12 1.2 185.156622807 46.3109593317
13 1.2 39.1500893077 155.85891936
14 1.2 4.91628219354 124.33123362
15 1.2 159.638508891 33.8305644263
1 1.4 74.7320962817 162.560096042
2 1.4 105.937368171 194.494711686
3 1.4 139.428741944 189.675740885
4 1.4 64.6952768883 165.610478716
5 1.4 44.1158506839 73.9183659901
6 1.4 35.9888045942 33.8303962567
7 1.4 32.8899164641 107.731711777
8 1.4 145.792156989 170.18908068
9 1.4 140.391039804 114.857784923
10 1.4 80.0007604131 125.486849188
11 1.4 112.332839003 45.8038353236
12 1.4 184.933908041 46.0871455532
13 1.4 39.1618749019 155.406020429
14 1.4 4.95071067087 124.000929325
15 1.4 159.642879253 34.1915276355
1 1.6 74.7753350037 162.110404648
2 1.6 106.417810723 194.417519519
3 1.6 139.199812907 189.396552627
4 1.6 64.3403954234 165.808680813
5 1.6 44.4100658373 74.0732915573
6 1.6 35.6009746821 33.7594684589
7 1.6 33.1848404657 107.848888482
8 1.6 145.825317198 169.777894137
9 1.6 140.451351021 114.557526609
10 1.6 80.3387362929 125.165138892
11 1.6 111.868893615 45.9167763483
12 1.6 184.711193276 45.8633317747
13 1.6 39.1736604961 154.953121497
14 1.6 4.98513914821 123.67062503
15 1.6 159.647249614 34.5524908447
1 1.8 74.8185737258 161.660713254
2 1.8 106.898253274 194.340327352
3 1.8 138.97088387 189.11736437
4 1.8 63.9855139585 166.00688291
5 1.8 44.7042809907 74.2282171245
6 1.8 35.2131447699 33.6885406611
7 1.8 33.4797644672 107.966065187
8 1.8 145.858477407 169.366707595
9 1.8 140.511662239 114.257268296
10 1.8 80.6767121726 124.843428595
11 1.8 111.404948228 46.0297173729
12 1.8 184.48847851 45.6395179961
13 1.8 39.1854460903 154.500222565
14 1.8 5.01956762554 123.340320734
15 1.8 159.651619975 34.9134540539
1 2 74.8618124479 161.21102186
2 2 107.378695826 194.263135185
3 2 138.741954832 188.838176112
4 2 63.6306324936 166.205085006
5 2 44.9984961442 74.3831426917
6 2 34.8253148578 33.6176128632
7 2 33.7746884688 108.083241892
8 2 145.891637615 168.955521053
9 2 140.571973457 113.957009983
10 2 81.0146880523 124.521718299
11 2 110.941002841 46.1426583976
12 2 184.265763744 45.4157042176
13 2 39.1972316845 154.047323634
14 2 5.05399610288 123.010016439
15 2 159.655990336 35.2744172631
1 2.2 74.9050511699 160.761330466
2 2.2 107.859138378 194.185943018
3 2.2 138.513025795 188.558987855
4 2.2 63.2757510288 166.403287103
5 2.2 45.2927112976 74.5380682589
6 2.2 34.4374849457 33.5466850654
7 2.2 34.0696124703 108.200418597
8 2.2 145.924797824 168.54433451
9 2.2 140.632284675 113.656751669
10 2.2 81.352663932 124.200008002
11 2.2 110.477057453 46.2555994223
12 2.2 184.043048979 45.1918904391
13 2.2 39.2090172787 153.594424702
14 2.2 5.08842458022 122.679712144
15 2.2 159.660360697 35.6353804723
1 2.4 74.948289892 160.311639072
2 2.4 108.339580929 194.108750851
3 2.4 138.284096758 188.279799597
4 2.4 62.9208695639 166.6014892
5 2.4 45.5869264511 74.692993826
6 2.4 34.0496550336 33.4757572676
7 2.4 34.3645364719 108.317595302
8 2.4 145.957958033 168.133147968
9 2.4 140.692595892 113.356493356
10 2.4 81.6906398117 123.878297706
11 2.4 110.013112066 46.3685404469
12 2.4 183.820334213 44.9680766606
13 2.4 39.2208028728 153.141525771
14 2.4 5.12285305755 122.349407848
15 2.4 159.664731059 35.9963436815
1 2.6 74.9915286141 159.861947678
2 2.6 108.820023481 194.031558684
3 2.6 138.055167721 188.00061134
4 2.6 62.565988099 166.799691297
5 2.6 45.8811416045 74.8479193932
6 2.6 33.6618251214 33.4048294698
7 2.6 34.6594604734 108.434772007
8 2.6 145.991118242 167.721961426
9 2.6 140.75290711 113.056235042
10 2.6 82.0286156914 123.556587409
11 2.6 109.549166678 46.4814814716
12 2.6 183.597619447 44.7442628821
13 2.6 39.232588467 152.688626839
14 2.6 5.15728153489 122.019103553
15 2.6 159.66910142 36.3573068908
1 2.8 75.0347673361 159.412256284
2 2.8 109.300466033 193.954366517
3 2.8 137.826238683 187.721423082
4 2.8 62.2111066341 166.997893393
5 2.8 46.175356758 75.0028449604
6 2.8 33.2739952093 33.333901672
7 2.8 34.954384475 108.551948712
8 2.8 146.024278451 167.310774884
9 2.8 140.813218328 112.755976729
10 2.8 82.3665915712 123.234877112
11 2.8 109.085221291 46.5944224963
12 2.8 183.374904681 44.5204491035
13 2.8 39.2443740612 152.235727907
14 2.8 5.19171001222 121.688799258
15 2.8 159.673471781 36.7182701
1 3 75.0780060582 158.96256489
2 3 109.780908585 193.877174349
3 3 137.597309646 187.442234825
4 3 61.8562251692 167.19609549
5 3 46.4695719114 75.1577705276
6 3 32.8861652972 33.2629738742
7 3 35.2493084765 108.669125416
8 3 146.05743866 166.899588341
9 3 140.873529545 112.455718416
10 3 82.7045674509 122.913166816
11 3 108.621275903 46.7073635209
12 3 183.152189916 44.296635325
13 3 39.2561596554 151.782828976
14 3 5.22613848956 121.358494963
15 3 159.677842142 37.0792333092
1 3.2 75.1212447802 158.512873496
2 3.2 110.261351136 193.799982182
3 3.2 137.368380609 187.163046567
4 3.2 61.5013437043 167.394297587
5 3.2 46.7637870648 75.3126960947
6 3.2 32.4983353851 33.1920460764
7 3.2 35.5442324781 108.786302121
8 3.2 146.090598869 166.488401799
9 3.2 140.933840763 112.155460102
10 3.2 83.0425433306 122.591456519
11 3.2 108.157330516 46.8203045456
12 3.2 182.92947515 44.0728215465
13 3.2 39.2679452496 151.329930044
14 3.2 5.26056696689 121.028190667
15 3.2 159.682212504 37.4401965184
1 3.4 75.1644835023 158.063182102
2 3.4 110.741793688 193.722790015
3 3.4 137.139451571 186.88385831
4 3.4 61.1464622394 167.592499683
5 3.4 47.0580022183 75.4676216619
6 3.4 32.110505473 33.1211182785
7 3.4 35.8391564796 108.903478826
8 3.4 146.123759077 166.077215257
9 3.4 140.994151981 111.855201789
10 3.4 83.3805192103 122.269746223
11 3.4 107.693385128 46.9332455703
12 3.4 182.706760384 43.849007768
13 3.4 39.2797308438 150.877031113
14 3.4 5.29499544423 120.697886372
15 3.4 159.686582865 37.8011597276
1 3.6 75.2077222244 157.613490709
2 3.6 111.22223624 193.645597848
3 3.6 136.910522534 186.604670052
4 3.6 60.7915807746 167.79070178
5 3.6 47.3522173717 75.6225472291
6 3.6 31.7226755608 33.0501904807
7 3.6 36.1340804812 109.020655531
8 3.6 146.156919286 165.666028714
9 3.6 141.054463199 111.554943476
10 3.6 83.71849509 121.948035926
11 3.6 107.229439741 47.0461865949
12 3.6 182.484045619 43.6251939894
13 3.6 39.291516438 150.424132181
14 3.6 5.32942392156 120.367582077
15 3.6 159.690953226 38.1621229368
1 3.8 75.2509609464 157.163799315
2 3.8 111.702678791 193.568405681
3 3.8 136.681593497 186.325481795
4 3.8 60.4366993097 167.988903877
5 3.8 47.6464325252 75.7774727963
6 3.8 31.3348456487 32.9792626829
7 3.8 36.4290044827 109.137832236
8 3.8 146.190079495 165.254842172
9 3.8 141.114774416 111.254685162
10 3.8 84.0564709697 121.626325629
11 3.8 106.765494353 47.1591276196
12 3.8 182.261330853 43.4013802109
13 3.8 39.3033020321 149.971233249
14 3.8 5.3638523989 120.037277782
15 3.8 159.695323587 38.523086146
1 4 75.2941996685 156.714107921
2 4 112.183121343 193.491213514
3 4 136.452664459 186.046293538
4 4 60.0818178448 168.187105974
5 4 47.9406476786 75.9323983634
6 4 30.9470157366 32.9083348851
7 4 36.7239284843 109.255008941
8 4 146.223239704 164.84365563
9 4 141.175085634 110.954426849
10 4 84.3944468495 121.304615333
11 4 106.301548966 47.2720686443
12 4 182.038616087 43.1775664324
13 4 39.3150876263 149.518334318
14 4 5.39828087623 119.706973486
15 4 159.699693948 38.8840493552
1 4.2 75.3374383906 156.264416527
2 4.2 112.663563895 193.414021347
3 4.2 136.223735422 185.76710528
4 4.2 59.7269363799 168.38530807
5 4.2 48.2348628321 76.0873239306
6 4.2 30.5591858245 32.8374070873
7 4.2 37.0188524858 109.372185646
8 4.2 146.256399913 164.432469087
9 4.2 141.235396852 110.654168535
10 4.2 84.7324227292 120.982905036
11 4.2 105.837603579 47.3850096689
12 4.2 181.815901321 42.9537526539
13 4.2 39.3268732205 149.065435386
14 4.2 5.43270935357 119.376669191
15 4.2 159.70406431 39.2450125644
1 4.4 75.3806771126 155.814725133
2 4.4 113.144006447 193.33682918
3 4.4 135.994806385 185.487917023
4 4.4 59.372054915 168.583510167
5 4.4 48.5290779855 76.2422494978
6 4.4 30.1713559123 32.7664792895
7 4.4 37.3137764874 109.489362351
8 4.4 146.289560122 164.021282545
9 4.4 141.29570807 110.353910222
10 4.4 85.0703986089 120.66119474
11 4.4 105.373658191 47.4979506936
12 4.4 181.593186556 42.7299388754
13 4.4 39.3386588147 148.612536454
14 4.4 5.4671378309 119.046364896
15 4.4 159.708434671 39.6059757737
1 4.6 75.4239158347 155.365033739
2 4.6 113.624448998 193.259637013
3 4.6 135.765877347 185.208728765
4 4.6 59.0171734501 168.781712264
5 4.6 48.8232931389 76.397175065
6 4.6 29.7835260002 32.6955514917
7 4.6 37.6087004889 109.606539056
8 4.6 146.32272033 163.610096003
9 4.6 141.356019287 110.053651909
10 4.6 85.4083744886 120.339484443
11 4.6 104.909712804 47.6108917183
12 4.6 181.37047179 42.5061250968
13 4.6 39.3504444089 148.159637523
14 4.6 5.50156630824 118.716060601
15 4.6 159.712805032 39.9669389829
1 4.8 75.4671545567 154.915342345
2 4.8 114.10489155 193.182444846
3 4.8 135.53694831 184.929540508
4 4.8 58.6622919852 168.979914361
5 4.8 49.1175082924 76.5521006322
6 4.8 29.3956960881 32.6246236939
7 4.8 37.9036244905 109.72371576
8 4.8 146.355880539 163.19890946
9 4.8 141.416330505 109.753393595
10 4.8 85.7463503683 120.017774147
11 4.8 104.445767416 47.723832743
12 4.8 181.147757024 42.2823113183
13 4.8 39.3622300031 147.706738591
14 4.8 5.53599478557 118.385756305
15 4.8 159.717175393 40.3279021921
1 5 75.5103932788 154.465650951
2 5 114.585334102 193.105252678
3 5 135.308019273 184.65035225
4 5 58.3074105203 169.178116457
5 5 49.4117234458 76.7070261993
6 5 29.007866176 32.553695896
7 5 38.198548492 109.840892465
8 5 146.389040748 162.787722918
9 5 141.476641723 109.453135282
10 5 86.084326248 119.69606385
11 5 103.981822029 47.8367737676
12 5 180.925042258 42.0584975398
13 5 39.3740155973 147.25383966
14 5 5.57042326291 118.05545201
15 5 159.721545755 40.6888654013
1 5.2 75.5536320009 154.015959557
2 5.2 115.065776653 193.028060511
3 5.2 135.079090236 184.371163993
4 5.2 57.9525290555 169.376318554
5 5.2 49.7059385993 76.8619517665
6 5.2 28.6200362639 32.4827680982
7 5.2 38.4934724936 109.95806917
8 5.2 146.422200957 162.376536376
9 5.2 141.536952941 109.152876969
10 5.2 86.4223021278 119.374353553
11 5.2 103.517876641 47.9497147923
12 5.2 180.702327493 41.8346837613
13 5.2 39.3858011915 146.800940728
14 5.2 5.60485174024 117.725147715
15 5.2 159.725916116 41.0498286105
1 5.4 75.5968707229 153.566268163
2 5.4 115.546219205 192.950868344
3 5.4 134.850161198 184.091975735
4 5.4 57.5976475906 169.574520651
5 5.4 50.0001537527 77.0168773337
6 5.4 28.2322063517 32.4118403004
7 5.4 38.7883964951 110.075245875
8 5.4 146.455361166 161.965349833
9 5.4 141.597264158 108.852618655
10 5.4 86.7602780075 119.052643257
11 5.4 103.053931254 48.062655817
12 5.4 180.479612727 41.6108699827
13 5.4 39.3975867856 146.348041796
14 5.4 5.63928021758 117.39484342
15 5.4 159.730286477 41.4107918197
1 5.6 75.640109445 153.116576769
2 5.6 116.026661757 192.873676177
3 5.6 134.621232161 183.812787478
4 5.6 57.2427661257 169.772722748
5 5.6 50.2943689062 77.1718029009
6 5.6 27.8443764396 32.3409125026
7 5.6 39.0833204967 110.19242258
8 5.6 146.488521375 161.554163291
9 5.6 141.657575376 108.552360342
10 5.6 87.0982538872 118.73093296
11 5.6 102.589985866 48.1755968416
12 5.6 180.256897961 41.3870562042
13 5.6 39.4093723798 145.895142865
14 5.6 5.67370869491 117.064539124
15 5.6 159.734656838 41.7717550289
1 5.8 75.683348167 152.666885375
2 5.8 116.507104309 192.79648401
3 5.8 134.392303124 183.53359922
4 5.8 56.8878846608 169.970924844
5 5.8 50.5885840596 77.326728468
6 5.8 27.4565465275 32.2699847048
7 5.8 39.3782444982 110.309599285
8 5.8 146.521681584 161.142976749
9 5.8 141.717886594 108.252102028
10 5.8 87.4362297669 118.409222664
11 5.8 102.126040479 48.2885378663
12 5.8 180.034183196 41.1632424257
13 5.8 39.421157974 145.442243933
14 5.8 5.70813717225 116.734234829
15 5.8 159.739027199 42.1327182381
1 6 75.7265868891 152.217193982
2 6 116.98754686 192.719291843
3 6 134.163374086 183.254410963
4 6 56.5330031959 170.169126941
5 6 50.882799213 77.4816540352
6 6 27.0687166154 32.199056907
7 6 39.6731684998 110.42677599
8 6 146.554841792 160.731790207
9 6 141.778197811 107.951843715
10 6 87.7742056466 118.087512367
11 6 101.662095091 48.401478891
12 6 179.81146843 40.9394286472
13 6 39.4329435682 144.989345002
14 6 5.74256564958 116.403930534
15 6 159.743397561 42.4936814474
1 6.2 75.7698256112 151.767502588
2 6.2 117.467989412 192.642099676
3 6.2 133.934445049 182.975222705
4 6.2 56.178121731 170.367329038
5 6.2 51.1770143665 77.6365796024
6 6.2 26.6808867032 32.1281291092
7 6.2 39.9680925013 110.543952695
8 6.2 146.588002001 160.320603664
9 6.2 141.838509029 107.651585402
10 6.2 88.1121815263 117.765802071
11 6.2 101.198149704 48.5144199156
12 6.2 179.588753664 40.7156148687
13 6.2 39.4447291624 144.53644607
14 6.2 5.77699412692 116.073626239
15 6.2 159.747767922 42.8546446566
1 6.4 75.8130643332 151.317811194
2 6.4 117.948431964 192.564907509
3 6.4 133.705516012 182.696034448
4 6.4 55.8232402661 170.565531134
5 6.4 51.4712295199 77.7915051696
6 6.4 26.2930567911 32.0572013113
7 6.4 40.2630165029 110.661129399
8 6.4 146.62116221 159.909417122
9 6.4 141.898820247 107.351327088
10 6.4 88.4501574061 117.444091774
11 6.4 100.734204317 48.6273609403
12 6.4 179.366038898 40.4918010901
13 6.4 39.4565147566 144.083547138
14 6.4 5.81142260426 115.743321943
15 6.4 159.752138283 43.2156078658
1 6.6 75.8563030553 150.8681198
2 6.6 118.428874515 192.487715342
3 6.6 133.476586974 182.41684619
4 6.6 55.4683588012 170.763733231
5 6.6 51.7654446734 77.9464307368
6 6.6 25.905226879 31.9862735135
7 6.6 40.5579405044 110.778306104
8 6.6 146.654322419 159.49823058
9 6.6 141.959131465 107.051068775
10 6.6 88.7881332858 117.122381477
11 6.6 100.270258929 48.740301965
12 6.6 179.143324133 40.2679873116
13 6.6 39.4683003508 143.630648207
14 6.6 5.84585108159 115.413017648
15 6.6 159.756508644 43.576571075
1 6.8 75.8995417774 150.418428406
2 6.8 118.909317067 192.410523175
3 6.8 133.247657937 182.137657933
4 6.8 55.1134773364 170.961935328
5 6.8 52.0596598268 78.1013563039
6 6.8 25.5173969669 31.9153457157
7 6.8 40.852864506 110.895482809
8 6.8 146.687482628 159.087044037
9 6.8 142.019442682 106.750810462
10 6.8 89.1261091655 116.800671181
11 6.8 99.8063135417 48.8532429896
12 6.8 178.920609367 40.0441735331
13 6.8 39.4800859449 143.177749275
14 6.8 5.88027955893 115.082713353
15 6.8 159.760879005 43.9375342842
1 7 75.9427804994 149.968737012
2 7 119.389759619 192.333331007
3 7 133.0187289 181.858469675
4 7 54.7585958715 171.160137425
5 7 52.3538749803 78.2562818711
6 7 25.1295670548 31.8444179179
7 7 41.1477885075 111.012659514
8 7 146.720642837 158.675857495
9 7 142.0797539 106.450552148
10 7 89.4640850452 116.478960884
11 7 99.3423681542 48.9661840143
12 7 178.697894601 39.8203597546
13 7 39.4918715391 142.724850344
14 7 5.91470803626 114.752409058
15 7 159.765249367 44.2984974934
1 7.2 75.9860192215 149.519045618
2 7.2 119.87020217 192.25613884
3 7.2 132.789799863 181.579281418
4 7.2 54.4037144066 171.358339521
5 7.2 52.6480901337 78.4112074383
6 7.2 24.7417371426 31.7734901201
7 7.2 41.4427125091 111.129836219
8 7.2 146.753803045 158.264670953
9 7.2 142.140065118 106.150293835
10 7.2 89.8020609249 116.157250588
11 7.2 98.8784227668 49.079125039
12 7.2 178.475179836 39.596545976
13 7.2 39.5036571333 142.271951412
14 7.2 5.9491365136 114.422104762
15 7.2 159.769619728 44.6594607026
1 7.4 76.0292579435 149.069354224
2 7.4 120.350644722 192.178946673
3 7.4 132.560870825 181.30009316
4 7.4 54.0488329417 171.556541618
5 7.4 52.9423052871 78.5661330055
6 7.4 24.3539072305 31.7025623223
7 7.4 41.7376365106 111.247012924
8 7.4 146.786963254 157.85348441
9 7.4 142.200376336 105.850035521
10 7.4 90.1400368046 115.835540291
11 7.4 98.4144773793 49.1920660637
12 7.4 178.25246507 39.3727321975
13 7.4 39.5154427275 141.81905248
14 7.4 5.98356499093 114.091800467
15 7.4 159.773990089 45.0204239118
1 7.6 76.0724966656 148.61966283
2 7.6 120.831087274 192.101754506
3 7.6 132.331941788 181.020904903
4 7.6 53.6939514768 171.754743715
5 7.6 53.2365204406 78.7210585726
6 7.6 23.9660773184 31.6316345245
7 7.6 42.0325605122 111.364189629
8 7.6 146.820123463 157.442297868
9 7.6 142.260687553 105.549777208
10 7.6 90.4780126844 115.513829994
11 7.6 97.9505319919 49.3050070883
12 7.6 178.029750304 39.148918419
13 7.6 39.5272283217 141.366153549
14 7.6 6.01799346827 113.761496172
15 7.6 159.77836045 45.381387121
1 7.8 76.1157353877 148.169971436
2 7.8 121.311529826 192.024562339
3 7.8 132.103012751 180.741716646
4 7.8 53.3390700119 171.952945812
5 7.8 53.530735594 78.8759841398
6 7.8 23.5782474063 31.5607067266
7 7.8 42.3274845137 111.481366334
8 7.8 146.853283672 157.031111326
9 7.8 142.320998771 105.249518895
10 7.8 90.8159885641 115.192119698
11 7.8 97.4865866044 49.417948113
12 7.8 177.807035538 38.9251046405
13 7.8 39.5390139159 140.913254617
14 7.8 6.0524219456 113.431191877
15 7.8 159.782730812 45.7423503303
1 8 76.1589741097 147.720280042
2 8 121.791972377 191.947370172
3 8 131.874083713 180.462528388
4 8 52.984188547 172.151147908
5 8 53.8249507475 79.030909707
6 8 23.1904174941 31.4897789288
7 8 42.6224085153 111.598543039
8 8 146.886443881 156.619924783
9 8 142.381309989 104.949260581
10 8 91.1539644438 114.870409401
11 8 97.022641217 49.5308891377
12 8 177.584320773 38.701290862
13 8 39.5507995101 140.460355686
14 8 6.08685042294 113.100887581
15 8 159.787101173 46.1033135395
1 8.2 76.2022128318 147.270588648
2 8.2 122.272414929 191.870178005
3 8.2 131.645154676 180.183340131
4 8.2 52.6293070822 172.349350005
5 8.2 54.1191659009 79.1858352742
6 8.2 22.802587582 31.418851131
7 8.2 42.9173325168 111.715719743
8 8.2 146.91960409 156.208738241
9 8.2 142.441621207 104.649002268
10 8.2 91.4919403235 114.548699105
11 8.2 96.5586958295 49.6438301623
12 8.2 177.361606007 38.4774770834
13 8.2 39.5625851042 140.007456754
14 8.2 6.12127890027 112.770583286
15 8.2 159.791471534 46.4642767487
1 8.4 76.2454515539 146.820897255
2 8.4 122.752857481 191.792985838
3 8.4 131.416225639 179.904151873
4 8.4 52.2744256173 172.547552102
5 8.4 54.4133810544 79.3407608413
6 8.4 22.4147576699 31.3479233332
7 8.4 43.2122565184 111.832896448
8 8.4 146.952764298 155.797551699
9 8.4 142.501932424 104.348743955
10 8.4 91.8299162032 114.226988808
11 8.4 96.0947504421 49.756771187
12 8.4 177.138891241 38.2536633049
13 8.4 39.5743706984 139.554557822
14 8.4 6.15570737761 112.440278991
15 8.4 159.795841895 46.8252399579
1 8.6 76.2886902759 146.371205861
2 8.6 123.233300032 191.715793671
3 8.6 131.187296601 179.624963616
4 8.6 51.9195441524 172.745754199
5 8.6 54.7075962078 79.4956864085
6 8.6 22.0269277578 31.2769955354
7 8.6 43.5071805199 111.950073153
8 8.6 146.985924507 155.386365157
9 8.6 142.562243642 104.048485641
10 8.6 92.1678920829 113.905278512
11 8.6 95.6308050546 49.8697122117
12 8.6 176.916176475 38.0298495264
13 8.6 39.5861562926 139.101658891
14 8.6 6.19013585494 112.109974696
15 8.6 159.800212256 47.1862031671
1 8.8 76.331928998 145.921514467
2 8.8 123.713742584 191.638601504
3 8.8 130.958367564 179.345775358
4 8.8 51.5646626875 172.943956295
5 8.8 55.0018113612 79.6506119757
6 8.8 21.6390978457 31.2060677376
7 8.8 43.8021045215 112.067249858
8 8.8 147.019084716 154.975178614
9 8.8 142.62255486 103.748227328
10 8.8 92.5058679627 113.583568215
11 8.8 95.1668596672 49.9826532363
12 8.8 176.69346171 37.8060357479
13 8.8 39.5979418868 138.648759959
14 8.8 6.22456433228 111.7796704
15 8.8 159.804582618 47.5471663763
1 9 76.37516772 145.471823073
2 9 124.194185136 191.561409336
3 9 130.729438527 179.066587101
4 9 51.2097812226 173.142158392
5 9 55.2960265147 79.8055375429
6 9 21.2512679335 31.1351399398
7 9 44.097028523 112.184426563
8 9 147.052244925 154.563992072
9 9 142.682866077 103.447969014
10 9 92.8438438424 113.261857918
11 9 94.7029142797 50.095594261
12 9 176.470746944 37.5822219693
13 9 39.609727481 138.195861028
14 9 6.25899280961 111.449366105
15 9 159.808952979 47.9081295855
1 9.2 76.4184064421 145.022131679
2 9.2 124.674627688 191.484217169
3 9.2 130.500509489 178.787398843
4 9.2 50.8548997577 173.340360489
5 9.2 55.5902416681 79.9604631101
6 9.2 20.8634380214 31.064212142
7 9.2 44.3919525246 112.301603268
8 9.2 147.085405134 154.15280553
9 9.2 142.743177295 103.147710701
10 9.2 93.1818197221 112.940147622
11 9.2 94.2389688923 50.2085352857
12 9.2 176.248032178 37.3584081908
13 9.2 39.6215130752 137.742962096
14 9.2 6.29342128695 111.11906181
15 9.2 159.81332334 48.2690927947
1 9.4 76.4616451642 144.572440285
2 9.4 125.155070239 191.407025002
3 9.4 130.271580452 178.508210586
4 9.4 50.5000182928 173.538562586
5 9.4 55.8844568216 80.1153886772
6 9.4 20.4756081093 30.9932843441
7 9.4 44.6868765261 112.418779973
8 9.4 147.118565343 153.741618987
9 9.4 142.803488513 102.847452388
10 9.4 93.5197956018 112.618437325
11 9.4 93.7750235048 50.3214763103
12 9.4 176.025317413 37.1345944123
13 9.4 39.6332986694 137.290063164
14 9.4 6.32784976428 110.788757514
15 9.4 159.817693701 48.630056004
1 9.6 76.5048838862 144.122748891
2 9.6 125.635512791 191.329832835
3 9.6 130.042651415 178.229022328
4 9.6 50.1451368279 173.736764682
5 9.6 56.178671975 80.2703142444
6 9.6 20.0877781972 30.9223565463
7 9.6 44.9818005277 112.535956678
8 9.6 147.151725552 153.330432445
9 9.6 142.863799731 102.547194074
10 9.6 93.8577714815 112.296727029
11 9.6 93.3110781174 50.434417335
12 9.6 175.802602647 36.9107806338
13 9.6 39.6450842635 136.837164233
14 9.6 6.36227824162 110.458453219
15 9.6 159.822064063 48.9910192132
1 9.8 76.5481226083 143.673057497
2 9.8 126.115955343 191.252640668
3 9.8 129.813722378 177.949834071
4 9.8 49.7902553631 173.934966779
5 9.8 56.4728871285 80.4252398116
6 9.8 19.6999482851 30.8514287485
7 9.8 45.2767245292 112.653133383
8 9.8 147.18488576 152.919245903
9 9.8 142.924110948 102.246935761
10 9.8 94.1957473612 111.975016732
11 9.8 92.8471327299 50.5473583597
12 9.8 175.579887881 36.6869668553
13 9.8 39.6568698577 136.384265301
14 9.8 6.39670671895 110.128148924
15 9.8 159.826434424 49.3519824224
1 10 76.5913613304 143.223366103
2 10 126.596397894 191.175448501
3 10 129.58479334 177.670645813
4 10 49.4353738982 174.133168876
5 10 56.7671022819 80.5801653788
6 10 19.3121183729 30.7805009507
7 10 45.5716485308 112.770310087
8 10 147.218045969 152.50805936
9 10 142.924110948 102.246935761
10 10 94.533723241 111.653306436
11 10 92.3831873425 50.6602993843
